,uid,time,tasks
9726,netmark-experiment-size-64,63.176,64
9727,netmark-experiment-size-64,81.293,64
9728,netmark-experiment-size-64,69.036,64
9729,netmark-experiment-size-64,75.892,64
9730,netmark-experiment-size-64,74.189,64
9731,netmark-experiment-size-64,75.116,64
9732,netmark-experiment-size-64,75.929,64
9733,netmark-experiment-size-64,91.651,64
9734,netmark-experiment-size-64,79.073,64
9735,netmark-experiment-size-64,75.206,64
9736,netmark-experiment-size-64,82.053,64
9737,netmark-experiment-size-64,72.636,64
9738,netmark-experiment-size-64,90.917,64
9739,netmark-experiment-size-64,75.448,64
9740,netmark-experiment-size-64,68.605,64
9741,netmark-experiment-size-64,85.173,64
9742,netmark-experiment-size-64,75.447,64
9743,netmark-experiment-size-64,87.775,64
9744,netmark-experiment-size-64,76.193,64
9745,netmark-experiment-size-64,90.919,64
9746,netmark-experiment-size-64,85.636,64
9747,netmark-experiment-size-64,77.73,64
9748,netmark-experiment-size-64,91.467,64
9749,netmark-experiment-size-64,73.718,64
9750,netmark-experiment-size-64,88.708,64
9751,netmark-experiment-size-64,70.48,64
9752,netmark-experiment-size-64,72.027,64
9753,netmark-experiment-size-64,76.41,64
9754,netmark-experiment-size-64,88.661,64
9755,netmark-experiment-size-64,96.944,64
9756,netmark-experiment-size-64,77.686,64
9757,netmark-experiment-size-64,79.293,64
9758,netmark-experiment-size-64,94.953,64
9759,netmark-experiment-size-64,93.486,64
9760,netmark-experiment-size-64,86.187,64
9761,netmark-experiment-size-64,77.49,64
9762,netmark-experiment-size-64,88.809,64
9763,netmark-experiment-size-64,61.124,64
9764,netmark-experiment-size-64,77.21,64
9765,netmark-experiment-size-64,85.64,64
9766,netmark-experiment-size-64,86.173,64
9767,netmark-experiment-size-64,101.112,64
9768,netmark-experiment-size-64,76.906,64
9769,netmark-experiment-size-64,69.345,64
9770,netmark-experiment-size-64,86.706,64
9771,netmark-experiment-size-64,81.847,64
9772,netmark-experiment-size-64,96.392,64
9773,netmark-experiment-size-64,80.341,64
9774,netmark-experiment-size-64,81.07,64
9775,netmark-experiment-size-64,65.141,64
9776,netmark-experiment-size-64,77.678,64
9777,netmark-experiment-size-64,67.59,64
9778,netmark-experiment-size-64,101.946,64
9779,netmark-experiment-size-64,75.434,64
9780,netmark-experiment-size-64,92.253,64
9781,netmark-experiment-size-64,85.082,64
9782,netmark-experiment-size-64,86.157,64
9783,netmark-experiment-size-64,67.374,64
9784,netmark-experiment-size-64,87.071,64
9785,netmark-experiment-size-64,74.933,64
9786,netmark-experiment-size-64,90.553,64
9787,netmark-experiment-size-64,89.974,64
9788,netmark-experiment-size-64,94.113,64
9789,netmark-experiment-size-64,84.679,64
9790,netmark-experiment-size-64,90.825,64
9791,netmark-experiment-size-64,91.416,64
9792,netmark-experiment-size-64,78.955,64
9793,netmark-experiment-size-64,88.428,64
9794,netmark-experiment-size-64,72.097,64
9795,netmark-experiment-size-64,62.106,64
9796,netmark-experiment-size-64,86.739,64
9797,netmark-experiment-size-64,66.648,64
9798,netmark-experiment-size-64,65.059,64
9799,netmark-experiment-size-64,68.019,64
9800,netmark-experiment-size-64,80.971,64
9801,netmark-experiment-size-64,92.155,64
9802,netmark-experiment-size-64,90.183,64
9803,netmark-experiment-size-64,71.525,64
9804,netmark-experiment-size-64,70.766,64
9805,netmark-experiment-size-64,84.481,64
9806,netmark-experiment-size-64,85.879,64
9807,netmark-experiment-size-64,86.933,64
9808,netmark-experiment-size-64,80.826,64
9809,netmark-experiment-size-64,71.451,64
9810,netmark-experiment-size-64,96.836,64
9811,netmark-experiment-size-64,83.913,64
9812,netmark-experiment-size-64,85.539,64
9813,netmark-experiment-size-64,76.139,64
9814,netmark-experiment-size-64,83.734,64
9815,netmark-experiment-size-64,82.382,64
9816,netmark-experiment-size-64,78.11,64
9817,netmark-experiment-size-64,93.832,64
9818,netmark-experiment-size-64,68.335,64
9819,netmark-experiment-size-64,81.907,64
9820,netmark-experiment-size-64,78.884,64
9821,netmark-experiment-size-64,77.017,64
9822,netmark-experiment-size-64,75.276,64
9823,netmark-experiment-size-64,92.106,64
9824,netmark-experiment-size-64,66.541,64
9825,netmark-experiment-size-64,90.079,64
9826,netmark-experiment-size-64,74.427,64
9827,netmark-experiment-size-64,87.104,64
9828,netmark-experiment-size-64,72.885,64
9829,netmark-experiment-size-64,62.98,64
9830,netmark-experiment-size-64,86.865,64
9831,netmark-experiment-size-64,82.375,64
9832,netmark-experiment-size-64,67.604,64
9833,netmark-experiment-size-64,84.757,64
9834,netmark-experiment-size-64,80.29,64
9835,netmark-experiment-size-64,85.33,64
9836,netmark-experiment-size-64,94.56,64
9837,netmark-experiment-size-64,83.313,64
9838,netmark-experiment-size-64,69.957,64
9839,netmark-experiment-size-64,79.692,64
9840,netmark-experiment-size-64,79.619,64
9841,netmark-experiment-size-64,93.605,64
9842,netmark-experiment-size-64,83.46,64
9843,netmark-experiment-size-64,91.344,64
9844,netmark-experiment-size-64,66.479,64
9845,netmark-experiment-size-64,67.92,64
9846,netmark-experiment-size-64,93.489,64
9847,netmark-experiment-size-64,67.295,64
9848,netmark-experiment-size-64,70.245,64
9849,netmark-experiment-size-64,88.889,64
9850,netmark-experiment-size-64,84.392,64
9851,netmark-experiment-size-64,71.779,64
9852,netmark-experiment-size-64,78.76,64
9853,netmark-experiment-size-64,87.084,64
9854,netmark-experiment-size-64,89.169,64
9855,netmark-experiment-size-64,77.17,64
9856,netmark-experiment-size-64,76.003,64
9857,netmark-experiment-size-64,62.448,64
9858,netmark-experiment-size-64,81.316,64
9859,netmark-experiment-size-64,77.049,64
9860,netmark-experiment-size-64,67.911,64
9861,netmark-experiment-size-64,76.059,64
9862,netmark-experiment-size-64,72.296,64
9863,netmark-experiment-size-64,88.432,64
9864,netmark-experiment-size-64,74.992,64
9865,netmark-experiment-size-64,90.79,64
9866,netmark-experiment-size-64,62.416,64
9867,netmark-experiment-size-64,71.256,64
9868,netmark-experiment-size-64,84.335,64
9869,netmark-experiment-size-64,90.261,64
9870,netmark-experiment-size-64,77.264,64
9871,netmark-experiment-size-64,90.493,64
9872,netmark-experiment-size-64,73.191,64
9873,netmark-experiment-size-64,81.421,64
9874,netmark-experiment-size-64,81.651,64
9875,netmark-experiment-size-64,83.907,64
9876,netmark-experiment-size-64,72.793,64
9877,netmark-experiment-size-64,71.407,64
9878,netmark-experiment-size-64,76.829,64
9879,netmark-experiment-size-64,63.283,64
9880,netmark-experiment-size-64,74.732,64
9881,netmark-experiment-size-64,92.661,64
9882,netmark-experiment-size-64,69.653,64
9883,netmark-experiment-size-64,77.302,64
9884,netmark-experiment-size-64,74.542,64
9885,netmark-experiment-size-64,86.844,64
9886,netmark-experiment-size-64,67.697,64
9887,netmark-experiment-size-64,78.321,64
9888,netmark-experiment-size-64,81.765,64
9889,netmark-experiment-size-64,62.271,64
9890,netmark-experiment-size-64,65.565,64
9891,netmark-experiment-size-64,82.301,64
9892,netmark-experiment-size-64,87.741,64
9893,netmark-experiment-size-64,78.837,64
9894,netmark-experiment-size-64,79.607,64
9895,netmark-experiment-size-64,87.077,64
9896,netmark-experiment-size-64,86.416,64
9897,netmark-experiment-size-64,60.65,64
9898,netmark-experiment-size-64,68.435,64
9899,netmark-experiment-size-64,68.847,64
9900,netmark-experiment-size-64,77.951,64
9901,netmark-experiment-size-64,50.153,64
9902,netmark-experiment-size-64,69.177,64
9903,netmark-experiment-size-64,66.045,64
9904,netmark-experiment-size-64,88.577,64
9905,netmark-experiment-size-64,78.102,64
9906,netmark-experiment-size-64,68.43,64
9907,netmark-experiment-size-64,79.553,64
9908,netmark-experiment-size-64,82.367,64
9909,netmark-experiment-size-64,89.131,64
9910,netmark-experiment-size-64,67.92,64
9911,netmark-experiment-size-64,52.927,64
9912,netmark-experiment-size-64,65.76,64
9913,netmark-experiment-size-64,62.755,64
9914,netmark-experiment-size-64,71.278,64
9915,netmark-experiment-size-64,64.957,64
9916,netmark-experiment-size-64,77.758,64
9917,netmark-experiment-size-64,58.967,64
9918,netmark-experiment-size-64,81.539,64
9919,netmark-experiment-size-64,76.268,64
9920,netmark-experiment-size-64,62.608,64
9921,netmark-experiment-size-64,77.194,64
9922,netmark-experiment-size-64,64.451,64
9923,netmark-experiment-size-64,62.275,64
9924,netmark-experiment-size-64,81.222,64
9925,netmark-experiment-size-64,77.547,64
9926,netmark-experiment-size-64,72.285,64
9927,netmark-experiment-size-64,68.033,64
9928,netmark-experiment-size-64,70.027,64
9929,netmark-experiment-size-64,60.119,64
9930,netmark-experiment-size-64,61.347,64
9931,netmark-experiment-size-64,70.999,64
9932,netmark-experiment-size-64,82.936,64
9933,netmark-experiment-size-64,71.509,64
9934,netmark-experiment-size-64,68.636,64
9935,netmark-experiment-size-64,75.137,64
9936,netmark-experiment-size-64,78.486,64
9937,netmark-experiment-size-64,79.252,64
9938,netmark-experiment-size-64,82.784,64
9939,netmark-experiment-size-64,77.917,64
9940,netmark-experiment-size-64,64.723,64
9941,netmark-experiment-size-64,62.951,64
9942,netmark-experiment-size-64,76.821,64
9943,netmark-experiment-size-64,63.957,64
9944,netmark-experiment-size-64,70.251,64
9945,netmark-experiment-size-64,47.467,64
9946,netmark-experiment-size-64,73.353,64
9947,netmark-experiment-size-64,65.627,64
9948,netmark-experiment-size-64,56.897,64
9949,netmark-experiment-size-64,59.995,64
9950,netmark-experiment-size-64,47.95,64
9951,netmark-experiment-size-64,77.244,64
9952,netmark-experiment-size-64,60.689,64
9953,netmark-experiment-size-64,76.336,64
9954,netmark-experiment-size-64,61.297,64
9955,netmark-experiment-size-64,80.137,64
9956,netmark-experiment-size-64,75.478,64
9957,netmark-experiment-size-64,78.267,64
9958,netmark-experiment-size-64,68.893,64
9959,netmark-experiment-size-64,73.631,64
9960,netmark-experiment-size-64,64.66,64
9961,netmark-experiment-size-64,82.361,64
9962,netmark-experiment-size-64,84.933,64
9963,netmark-experiment-size-64,64.94,64
9964,netmark-experiment-size-64,65.603,64
9965,netmark-experiment-size-64,67.959,64
9966,netmark-experiment-size-64,83.345,64
9967,netmark-experiment-size-64,96.741,64
9968,netmark-experiment-size-64,66.835,64
9969,netmark-experiment-size-64,84.036,64
9970,netmark-experiment-size-64,70.351,64
9971,netmark-experiment-size-64,70.691,64
9972,netmark-experiment-size-64,94.049,64
9973,netmark-experiment-size-64,81.523,64
9974,netmark-experiment-size-64,65.473,64
9975,netmark-experiment-size-64,82.721,64
9976,netmark-experiment-size-64,68.067,64
9977,netmark-experiment-size-64,67.695,64
9978,netmark-experiment-size-64,76.503,64
9979,netmark-experiment-size-64,69.195,64
9980,netmark-experiment-size-64,79.19,64
9981,netmark-experiment-size-64,83.244,64
9982,netmark-experiment-size-64,74.819,64
9983,netmark-experiment-size-64,70.82,64
9984,netmark-experiment-size-64,67.421,64
9985,netmark-experiment-size-64,80.221,64
9986,netmark-experiment-size-64,71.402,64
9987,netmark-experiment-size-64,79.312,64
9988,netmark-experiment-size-64,69.647,64
9989,netmark-experiment-size-64,75.743,64
9990,netmark-experiment-size-64,82.21,64
9991,netmark-experiment-size-64,68.811,64
9992,netmark-experiment-size-64,69.243,64
9993,netmark-experiment-size-64,63.866,64
9994,netmark-experiment-size-64,84.228,64
9995,netmark-experiment-size-64,72.858,64
9996,netmark-experiment-size-64,66.437,64
9997,netmark-experiment-size-64,72.159,64
9998,netmark-experiment-size-64,69.057,64
9999,netmark-experiment-size-64,71.926,64
10000,netmark-experiment-size-64,87.53,64
10001,netmark-experiment-size-64,74.671,64
10002,netmark-experiment-size-64,71.817,64
10003,netmark-experiment-size-64,64.9,64
10004,netmark-experiment-size-64,54.5,64
10005,netmark-experiment-size-64,64.93,64
10006,netmark-experiment-size-64,72.514,64
10007,netmark-experiment-size-64,80.855,64
10008,netmark-experiment-size-64,71.351,64
10009,netmark-experiment-size-64,83.823,64
10010,netmark-experiment-size-64,89.083,64
10011,netmark-experiment-size-64,59.159,64
10012,netmark-experiment-size-64,60.13,64
10013,netmark-experiment-size-64,70.165,64
10014,netmark-experiment-size-64,73.143,64
10015,netmark-experiment-size-64,65.673,64
10016,netmark-experiment-size-64,77.394,64
10017,netmark-experiment-size-64,67.298,64
10018,netmark-experiment-size-64,81.998,64
10019,netmark-experiment-size-64,92.702,64
10020,netmark-experiment-size-64,72.112,64
10021,netmark-experiment-size-64,62.248,64
10022,netmark-experiment-size-64,78.742,64
10023,netmark-experiment-size-64,72.888,64
10024,netmark-experiment-size-64,74.529,64
10025,netmark-experiment-size-64,74.016,64
10026,netmark-experiment-size-64,75.461,64
10027,netmark-experiment-size-64,82.89,64
10028,netmark-experiment-size-64,75.452,64
10029,netmark-experiment-size-64,92.718,64
10030,netmark-experiment-size-64,105.004,64
10031,netmark-experiment-size-64,74.239,64
10032,netmark-experiment-size-64,95.352,64
10033,netmark-experiment-size-64,85.945,64
10034,netmark-experiment-size-64,76.58,64
10035,netmark-experiment-size-64,95.471,64
10036,netmark-experiment-size-64,91.439,64
10037,netmark-experiment-size-64,80.579,64
10038,netmark-experiment-size-64,78.651,64
10039,netmark-experiment-size-64,67.163,64
10040,netmark-experiment-size-64,64.653,64
10041,netmark-experiment-size-64,64.034,64
10042,netmark-experiment-size-64,90.691,64
10043,netmark-experiment-size-64,81.269,64
10044,netmark-experiment-size-64,64.731,64
10045,netmark-experiment-size-64,95.974,64
10046,netmark-experiment-size-64,78.718,64
10047,netmark-experiment-size-64,71.853,64
10048,netmark-experiment-size-64,67.256,64
10049,netmark-experiment-size-64,76.243,64
10050,netmark-experiment-size-64,74.105,64
10051,netmark-experiment-size-64,92.579,64
10052,netmark-experiment-size-64,72.256,64
10053,netmark-experiment-size-64,74.316,64
10054,netmark-experiment-size-64,83.786,64
10055,netmark-experiment-size-64,88.039,64
10056,netmark-experiment-size-64,71.469,64
10057,netmark-experiment-size-64,86.341,64
10058,netmark-experiment-size-64,92.838,64
10059,netmark-experiment-size-64,70.105,64
10060,netmark-experiment-size-64,77.655,64
10061,netmark-experiment-size-64,76.583,64
10062,netmark-experiment-size-64,91.781,64
10063,netmark-experiment-size-64,98.533,64
10064,netmark-experiment-size-64,86.26,64
10065,netmark-experiment-size-64,62.029,64
10066,netmark-experiment-size-64,81.619,64
10067,netmark-experiment-size-64,69.976,64
10068,netmark-experiment-size-64,97.204,64
10069,netmark-experiment-size-64,80.594,64
10070,netmark-experiment-size-64,77.526,64
10071,netmark-experiment-size-64,74.322,64
10072,netmark-experiment-size-64,76.51,64
10073,netmark-experiment-size-64,81.755,64
10074,netmark-experiment-size-64,62.716,64
10075,netmark-experiment-size-64,79.094,64
10076,netmark-experiment-size-64,71.637,64
10077,netmark-experiment-size-64,78.366,64
10078,netmark-experiment-size-64,79.82,64
10079,netmark-experiment-size-64,86.969,64
10080,netmark-experiment-size-64,72.79,64
10081,netmark-experiment-size-64,80.346,64
10082,netmark-experiment-size-64,96.586,64
10083,netmark-experiment-size-64,60.863,64
10084,netmark-experiment-size-64,87.27,64
10085,netmark-experiment-size-64,73.974,64
10086,netmark-experiment-size-64,77.046,64
10087,netmark-experiment-size-64,78.966,64
10088,netmark-experiment-size-64,82.146,64
10089,netmark-experiment-size-64,94.428,64
10090,netmark-experiment-size-64,81.277,64
10091,netmark-experiment-size-64,91.235,64
10092,netmark-experiment-size-64,91.406,64
10093,netmark-experiment-size-64,98.413,64
10094,netmark-experiment-size-64,93.329,64
10095,netmark-experiment-size-64,69.732,64
10096,netmark-experiment-size-64,67.105,64
10097,netmark-experiment-size-64,78.419,64
10098,netmark-experiment-size-64,100.977,64
10099,netmark-experiment-size-64,78.145,64
10100,netmark-experiment-size-64,84.314,64
10101,netmark-experiment-size-64,94.504,64
10102,netmark-experiment-size-64,93.187,64
10103,netmark-experiment-size-64,74.334,64
10104,netmark-experiment-size-64,88.543,64
10105,netmark-experiment-size-64,81.433,64
10106,netmark-experiment-size-64,71.763,64
10107,netmark-experiment-size-64,84.094,64
10108,netmark-experiment-size-64,82.146,64
10109,netmark-experiment-size-64,84.333,64
10110,netmark-experiment-size-64,66.893,64
10111,netmark-experiment-size-64,79.289,64
10112,netmark-experiment-size-64,62.741,64
10113,netmark-experiment-size-64,90.882,64
10114,netmark-experiment-size-64,96.752,64
10115,netmark-experiment-size-64,88.673,64
10116,netmark-experiment-size-64,85.682,64
10117,netmark-experiment-size-64,82.986,64
10118,netmark-experiment-size-64,88.008,64
10119,netmark-experiment-size-64,87.162,64
10120,netmark-experiment-size-64,73.287,64
10121,netmark-experiment-size-64,92.577,64
10122,netmark-experiment-size-64,72.232,64
10123,netmark-experiment-size-64,83.471,64
10124,netmark-experiment-size-64,94.55,64
10125,netmark-experiment-size-64,84.774,64
10126,netmark-experiment-size-64,61.981,64
10127,netmark-experiment-size-64,78.491,64
10128,netmark-experiment-size-64,79.211,64
10129,netmark-experiment-size-64,79.528,64
10130,netmark-experiment-size-64,87.051,64
